Gene.ID	Intron_Counts	Intron_Length	Intron_Counts_Norm	Exon_Only_Counts	Exon_Length	Exon_Only_Counts_Norm	ENSUMG	txid	intron_num	Chromosome	Gene.Start	Gene.End	Gene_Length	Strand	FiveSS	ThreeSS	Intron_Size	Uninduced_spliced	Uninduced_unspliced	Induced_spliced	Induced_unspliced	Unind_splice_eff	Induc_splice_eff	Log2_FC.DMSO.splice.eff..Untreated.splice.eff.	LRS_Counts_Unind	LRS_Counts_Induced	Untreated_Int_Count	Untreated_NIC	NIC.0_Yes.1	Intron_within_750nt_TSS_Yes.1	
ENSMUST00000072961.5_intron_7_0_chr13_18810552_f	32	1017	31.46509341	7	265	26.41509434	ENSMUSG00000041236	ENSMUST00000072961.5	7	chr13	18717289	18866811	149522	plus	18810550	18811567	1017	14	0	9	0	1	1	0	14	9	0	0	1	0	
ENSMUST00000072961.5_intron_8_0_chr13_18811714_f	101	2515	40.15904573	6	212	28.30188679	ENSMUSG00000041236	ENSMUST00000072961.5	8	chr13	18717289	18866811	149522	plus	18811712	18814227	2515	13	1	10	0	0.928571429	1	0.106915203	14	10	0	0	1	0	
ENSMUST00000072961.5_intron_9_0_chr13_18814294_f	305	9488	32.14586847	10	163	61.34969325	ENSMUSG00000041236	ENSMUST00000072961.5	9	chr13	18717289	18866811	149522	plus	18814292	18823780	9488	11	0	7	0	1	1	0	11	7	1	0.083333333	0	0	
ENSMUST00000073120.10_intron_2_0_chr1_171277597_r	17	99	171.7171717	33	259	127.4131274	ENSMUSG00000062729	ENSMUST00000073120.10	9	chr1	171281186	171276991	4195	minus	171277694	171277595	99	8	10	7	6	0.444444444	0.538461538	0.276840207	18	13	1	0.111111111	0	0	
ENSMUST00000073120.10_intron_3_0_chr1_171277805_r	15	79	189.8734177	27	228	118.4210526	ENSMUSG00000062729	ENSMUST00000073120.10	8	chr1	171281186	171276991	4195	minus	171277882	171277803	79	10	8	7	12	0.555555556	0.368421053	-0.592575686	18	19	0	0	1	0	
ENSMUST00000073120.10_intron_4_0_chr1_171278001_r	27	136	198.5294118	62	178	348.3146067	ENSMUSG00000062729	ENSMUST00000073120.10	7	chr1	171281186	171276991	4195	minus	171278135	171277999	136	7	9	6	10	0.4375	0.375	-0.222392421	16	16	0	0	1	0	
ENSMUST00000073120.10_intron_5_0_chr1_171278196_r	128	929	137.7825619	84	250	336	ENSMUSG00000062729	ENSMUST00000073120.10	6	chr1	171281186	171276991	4195	minus	171279123	171278194	929	5	6	2	13	0.454545455	0.133333333	-1.769387073	11	15	0	0	1	0	
ENSMUST00000073120.10_intron_6_0_chr1_171279314_r	36	118	305.0847458	81	334	242.5149701	ENSMUSG00000062729	ENSMUST00000073120.10	5	chr1	171281186	171276991	4195	minus	171279430	171279312	118	9	8	7	0	0.529411765	1	0.917537839	17	7	0	0	1	0	
ENSMUST00000073120.10_intron_7_0_chr1_171279575_r	57	296	192.5675676	52	276	188.4057971	ENSMUSG00000062729	ENSMUST00000073120.10	4	chr1	171281186	171276991	4195	minus	171279869	171279573	296	5	13	2	10	0.277777778	0.166666667	-0.736965595	18	12	0	0	1	0	
ENSMUST00000073120.10_intron_8_0_chr1_171280002_r	21	140	150	57	247	230.7692308	ENSMUSG00000062729	ENSMUST00000073120.10	3	chr1	171281186	171276991	4195	minus	171280140	171280000	140	7	30	10	15	0.189189189	0.4	1.08017035	37	25	0	0	1	0	
ENSMUST00000073120.10_intron_9_0_chr1_171280256_r	153	134	1141.791045	212	249	851.4056225	ENSMUSG00000062729	ENSMUST00000073120.10	2	chr1	171281186	171276991	4195	minus	171280388	171280254	134	9	33	13	20	0.214285714	0.393939394	0.878438022	42	33	4	0.307692308	0	0	
ENSMUST00000073312.6_intron_1_0_chr17_21708723_f	21	484	43.38842975	14	202	69.30693069	ENSMUSG00000067928	ENSMUST00000073312.6	1	chr17	21707740	21725636	17896	plus	21708721	21709205	484	4	6	1	2	0.4	NA	NA	10	3	0	0	1	0	
ENSMUST00000073350.12_intron_1_0_chr1_131662067_f	62	548	113.1386861	44	346	127.1676301	ENSMUSG00000004552	ENSMUST00000073350.12	1	chr1	131638305	131675505	37200	plus	131662065	131662613	548	55	0	3	0	1	NA	NA	55	3	2	0.035087719	0	0	
ENSMUST00000073350.12_intron_2_0_chr1_131662770_f	42	543	77.3480663	30	273	109.8901099	ENSMUSG00000004552	ENSMUST00000073350.12	2	chr1	131638305	131675505	37200	plus	131662768	131663311	543	47	3	3	0	0.94	NA	NA	50	3	4	0.078431373	0	0	
ENSMUST00000073350.12_intron_3_0_chr1_131663429_f	91	857	106.1843641	31	235	131.9148936	ENSMUSG00000004552	ENSMUST00000073350.12	3	chr1	131638305	131675505	37200	plus	131663427	131664284	857	47	1	3	0	0.979166667	NA	NA	48	3	1	0.020833333	0	0	
ENSMUST00000073350.12_intron_4_0_chr1_131664403_f	246	3636	67.65676568	42	317	132.4921136	ENSMUSG00000004552	ENSMUST00000073350.12	4	chr1	131638305	131675505	37200	plus	131664401	131668037	3636	37	2	2	0	0.948717949	NA	NA	39	2	4	0.097560976	0	0	
ENSMUST00000073350.12_intron_5_0_chr1_131668237_f	217	2451	88.53529172	28	321	87.22741433	ENSMUSG00000004552	ENSMUST00000073350.12	5	chr1	131638305	131675505	37200	plus	131668235	131670686	2451	31	1	2	0	0.96875	NA	NA	32	2	5	0.138888889	0	0	
ENSMUST00000073350.12_intron_6_0_chr1_131670809_f	151	1397	108.0887616	40	263	152.0912548	ENSMUSG00000004552	ENSMUST00000073350.12	6	chr1	131638305	131675505	37200	plus	131670807	131672204	1397	28	1	2	0	0.965517241	NA	NA	29	2	1	0.034482759	0	0	
ENSMUST00000073350.12_intron_7_0_chr1_131672346_f	11	101	108.9108911	47	239	196.6527197	ENSMUSG00000004552	ENSMUST00000073350.12	7	chr1	131638305	131675505	37200	plus	131672344	131672445	101	23	2	0	0	0.92	NA	NA	25	0	1	0.041666667	0	0	
ENSMUST00000073350.12_intron_8_0_chr1_131672544_f	211	2239	94.23849933	80	822	97.32360097	ENSMUSG00000004552	ENSMUST00000073350.12	8	chr1	131638305	131675505	37200	plus	131672542	131674781	2239	19	2	0	0	0.904761905	NA	NA	21	0	1	0.05	0	0	
ENSMUST00000073456.8_intron_0_0_chr13_97131229_r	79	616	128.2467532	396	1996	198.3967936	ENSMUSG00000060739	ENSMUST00000073456.8	4	chr13	97137937	97129423	8514	minus	97131843	97131227	616	8	2	0	0	0.8	NA	NA	10	0	0	0	1	0	
ENSMUST00000073466.12_intron_10_0_chr16_91714827_r	646	2579	250.484684	28	148	189.1891892	ENSMUSG00000058240	ENSMUST00000073466.12	1	chr16	91728975	91689321	39654	minus	91717404	91714825	2579	26	0	16	1	1	0.941176471	-0.087462841	26	17	0	0	1	0	
ENSMUST00000073466.12_intron_4_0_chr16_91695360_r	720	3819	188.5310291	62	209	296.6507177	ENSMUSG00000058240	ENSMUST00000073466.12	7	chr16	91728975	91689321	39654	minus	91699177	91695358	3819	14	0	6	1	1	0.857142857	-0.222392421	14	7	0	0	1	0	
ENSMUST00000073466.12_intron_5_0_chr16_91699289_r	186	1785	104.2016807	61	244	250	ENSMUSG00000058240	ENSMUST00000073466.12	6	chr16	91728975	91689321	39654	minus	91701072	91699287	1785	18	0	9	0	1	1	0	18	9	1	0.052631579	0	0	
ENSMUST00000073466.12_intron_6_0_chr16_91701206_r	1207	6021	200.465039	45	201	223.880597	ENSMUSG00000058240	ENSMUST00000073466.12	5	chr16	91728975	91689321	39654	minus	91707225	91701204	6021	21	0	9	0	1	1	0	21	9	0	0	1	0	
ENSMUST00000073466.12_intron_7_0_chr16_91707294_r	224	1537	145.7384515	26	112	232.1428571	ENSMUSG00000058240	ENSMUST00000073466.12	4	chr16	91728975	91689321	39654	minus	91708829	91707292	1537	22	0	11	1	1	0.916666667	-0.125530882	22	12	0	0	1	0	
ENSMUST00000073466.12_intron_8_0_chr16_91708874_r	658	3323	198.0138429	24	116	206.8965517	ENSMUSG00000058240	ENSMUST00000073466.12	3	chr16	91728975	91689321	39654	minus	91712195	91708872	3323	21	0	11	2	1	0.846153846	-0.2410081	21	13	0	0	1	0	
ENSMUST00000073466.12_intron_9_0_chr16_91712268_r	549	2483	221.1035038	23	149	154.3624161	ENSMUSG00000058240	ENSMUST00000073466.12	2	chr16	91728975	91689321	39654	minus	91714749	91712266	2483	23	1	16	0	0.958333333	1	0.061400545	24	16	2	0.08	0	0	
ENSMUST00000073471.12_intron_1_0_chr11_68902443_f	1340	738	1815.718157	331	312	1060.897436	ENSMUSG00000060938	ENSMUST00000073471.12	1	chr11	68901582	68904534	2952	plus	68902441	68903179	738	184	8	40	1	0.958333333	0.975609756	0.025776635	192	41	0	0	1	0	
ENSMUST00000073471.12_intron_2_0_chr11_68903320_f	2201	1047	2102.196753	413	309	1336.569579	ENSMUSG00000060938	ENSMUST00000073471.12	2	chr11	68901582	68904534	2952	plus	68903318	68904365	1047	177	4	34	3	0.977900552	0.918918919	-0.089750187	181	37	0	0	1	0	
ENSMUST00000073605.14_intron_0_0_chr6_125162102_r	102	112	910.7142857	487	428	1137.850467	ENSMUSG00000057666	ENSMUST00000073605.14	4	chr6	125166467	125161853	4614	minus	125162212	125162100	112	2	14	0	6	0.125	0	#NUM!	16	6	0	0	1	0	
ENSMUST00000073605.14_intron_1_0_chr6_125162394_r	111	86	1290.697674	340	411	827.2506083	ENSMUSG00000057666	ENSMUST00000073605.14	3	chr6	125166467	125161853	4614	minus	125162478	125162392	86	2	15	0	6	0.117647059	0	#NUM!	17	6	0	0	1	0	
ENSMUST00000073605.14_intron_2_0_chr6_125162709_r	153	136	1125	168	427	393.442623	ENSMUSG00000057666	ENSMUST00000073605.14	2	chr6	125166467	125161853	4614	minus	125162843	125162707	136	1	14	0	8	0.066666667	0	#NUM!	15	8	0	0	1	0	
ENSMUST00000073605.14_intron_3_0_chr6_125163041_r	148	100	1480	282	494	570.8502024	ENSMUSG00000057666	ENSMUST00000073605.14	1	chr6	125166467	125161853	4614	minus	125163139	125163039	100	1	12	0	8	0.076923077	0	#NUM!	13	8	0	0	1	0	
ENSMUST00000073868.8_intron_1_0_chr10_128036561_f	8465	9609	880.9449474	444	156	2846.153846	ENSMUSG00000061315	ENSMUST00000073868.8	1	chr10	128035574	128048633	13059	plus	128036559	128046168	9609	138	2	20	1	0.985714286	0.952380952	-0.049630768	140	21	0	0	1	0	
ENSMUST00000073868.8_intron_2_0_chr10_128046254_f	454	477	951.7819706	388	162	2395.061728	ENSMUSG00000061315	ENSMUST00000073868.8	2	chr10	128035574	128048633	13059	plus	128046252	128046729	477	134	2	18	0	0.985294118	1	0.02137365	136	18	7	0.04964539	0	0	
ENSMUST00000073868.8_intron_3_0_chr10_128046807_f	330	853	386.869871	173	223	775.7847534	ENSMUSG00000061315	ENSMUST00000073868.8	3	chr10	128035574	128048633	13059	plus	128046805	128047658	853	121	0	11	0	1	1	0	121	11	1	0.008196721	0	0	
ENSMUST00000073868.8_intron_4_0_chr10_128047805_f	89	196	454.0816327	117	274	427.0072993	ENSMUSG00000061315	ENSMUST00000073868.8	4	chr10	128035574	128048633	13059	plus	128047803	128047999	196	91	0	12	0	1	1	0	91	12	3	0.031914894	0	0	
ENSMUST00000073868.8_intron_5_0_chr10_128048128_f	51	119	428.5714286	92	250	368	ENSMUSG00000061315	ENSMUST00000073868.8	5	chr10	128035574	128048633	13059	plus	128048126	128048245	119	88	0	7	2	1	0.777777778	-0.362570079	88	9	0	0	1	0	
ENSMUST00000073868.8_intron_6_0_chr10_128048368_f	32	127	251.9685039	66	262	251.9083969	ENSMUSG00000061315	ENSMUST00000073868.8	6	chr10	128035574	128048633	13059	plus	128048366	128048493	127	58	0	1	0	1	NA	NA	58	1	0	0	1	0	
ENSMUST00000074038.6_intron_0_0_chr12_30895954_r	16	164	97.56097561	291	2402	121.1490425	ENSMUSG00000044573	ENSMUST00000074038.6	4	chr12	30911589	30893655	17934	minus	30896116	30895952	164	10	0	8	0	1	1	0	10	8	0	0	1	0	
ENSMUST00000074038.6_intron_1_0_chr12_30896222_r	102	1525	66.8852459	7	166	42.1686747	ENSMUSG00000044573	ENSMUST00000074038.6	3	chr12	30911589	30893655	17934	minus	30897745	30896220	1525	18	0	12	0	1	1	0	18	12	2	0.1	0	0	
ENSMUST00000074038.6_intron_2_0_chr12_30897807_r	516	6913	74.64197888	10	174	57.47126437	ENSMUSG00000044573	ENSMUST00000074038.6	2	chr12	30911589	30893655	17934	minus	30904718	30897805	6913	11	1	6	0	0.916666667	1	0.125530882	12	6	0	0	1	0	
ENSMUST00000074038.6_intron_3_0_chr12_30904832_r	23	239	96.23430962	8	186	43.01075269	ENSMUSG00000044573	ENSMUST00000074038.6	1	chr12	30911589	30893655	17934	minus	30905069	30904830	239	14	1	9	2	0.933333333	0.818181818	-0.189970943	15	11	0	0	1	0	
ENSMUST00000074043.6_intron_0_0_chr15_38296165_r	89	452	196.9026549	737	2663	276.7555389	ENSMUSG00000037465	ENSMUST00000074043.6	2	chr15	38300706	38294412	6294	minus	38296615	38296163	452	34	30	8	7	0.53125	0.533333333	0.005646563	64	15	5	0.128205128	0	0	
ENSMUST00000074043.6_intron_1_0_chr15_38297528_r	28	96	291.6666667	393	1142	344.1330998	ENSMUSG00000037465	ENSMUST00000074043.6	1	chr15	38300706	38294412	6294	minus	38297622	38297526	96	52	16	28	4	0.764705882	0.875	0.194378046	68	32	1	0.018867925	0	0	
ENSMUST00000074208.5_intron_1_0_chr9_108566260_r	10	83	120.4819277	47	166	283.1325301	ENSMUSG00000070283	ENSMUST00000074208.5	2	chr9	108567434	108565536	1898	minus	108566341	108566258	83	4	7	0	4	0.363636364	NA	NA	11	4	2	0.333333333	0	0	
ENSMUST00000074208.5_intron_2_0_chr9_108566408_r	43	150	286.6666667	105	261	402.2988506	ENSMUSG00000070283	ENSMUST00000074208.5	1	chr9	108567434	108565536	1898	minus	108566556	108566406	150	5	9	0	2	0.357142857	NA	NA	14	2	1	0.166666667	0	0	
ENSMUST00000074267.4_intron_0_0_chr12_28631194_r	473	432	1094.907407	458	489	936.605317	ENSMUSG00000061477	ENSMUST00000074267.4	5	chr12	28635953	28630853	5100	minus	28631624	28631192	432	110	7	31	5	0.94017094	0.861111111	-0.126723685	117	36	0	0	1	0	
ENSMUST00000074267.4_intron_1_0_chr12_28631775_r	1778	1995	891.2280702	167	214	780.3738318	ENSMUSG00000061477	ENSMUST00000074267.4	4	chr12	28635953	28630853	5100	minus	28633768	28631773	1995	170	4	68	3	0.977011494	0.957746479	-0.028731718	174	71	2	0.011627907	0	0	
ENSMUST00000074267.4_intron_2_0_chr12_28633833_r	516	378	1365.079365	148	207	714.9758454	ENSMUSG00000061477	ENSMUST00000074267.4	3	chr12	28635953	28630853	5100	minus	28634209	28633831	378	193	4	73	4	0.979695431	0.948051948	-0.047367199	197	77	4	0.020304569	0	0	
ENSMUST00000074371.11_intron_5_0_chr19_53919837_f	174	1383	125.813449	97	318	305.0314465	ENSMUSG00000024975	ENSMUST00000074371.11	5	chr19	53892230	53929861	37631	plus	53919835	53921218	1383	9	2	3	0	0.818181818	NA	NA	11	3	0	0	1	0	
ENSMUST00000074371.11_intron_7_0_chr19_53922132_f	437	4076	107.2129539	26	221	117.6470588	ENSMUSG00000024975	ENSMUST00000074371.11	7	chr19	53892230	53929861	37631	plus	53922130	53926206	4076	10	3	2	1	0.769230769	NA	NA	13	3	1	0.090909091	0	0	
ENSMUST00000074371.11_intron_8_0_chr19_53926314_f	20	223	89.68609865	24	217	110.5990783	ENSMUSG00000024975	ENSMUST00000074371.11	8	chr19	53892230	53929861	37631	plus	53926312	53926535	223	9	7	2	0	0.5625	NA	NA	16	2	1	0.1	0	0	
ENSMUST00000074519.12_intron_1_0_chr3_96558965_f	437	107	4084.11215	1837	222	8274.774775	ENSMUSG00000038393	ENSMUST00000074519.12	1	chr3	96557956	96561883	3927	plus	96558963	96559070	107	58	49	43	21	0.542056075	0.671875	0.309750745	107	64	11	0.15942029	0	0	
ENSMUST00000074519.12_intron_2_0_chr3_96559218_f	307	117	2623.931624	1899	249	7626.506024	ENSMUSG00000038393	ENSMUST00000074519.12	2	chr3	96557956	96561883	3927	plus	96559216	96559333	117	65	28	59	4	0.698924731	0.936507937	0.422154124	93	63	6	0.084507042	0	0	
ENSMUST00000074519.12_intron_3_0_chr3_96559436_f	304	155	1961.290323	2159	358	6030.726257	ENSMUSG00000038393	ENSMUST00000074519.12	3	chr3	96557956	96561883	3927	plus	96559434	96559589	155	65	13	62	2	0.833333333	0.96875	0.217230717	78	64	11	0.144736842	0	0	
ENSMUST00000074519.12_intron_4_0_chr3_96559846_f	553	94	5882.978723	2677	412	6497.572816	ENSMUSG00000038393	ENSMUST00000074519.12	4	chr3	96557956	96561883	3927	plus	96559844	96559938	94	57	62	46	10	0.478991597	0.821428571	0.778134782	119	56	10	0.149253731	0	0	
ENSMUST00000074519.12_intron_5_0_chr3_96560095_f	445	115	3869.565217	1488	307	4846.905537	ENSMUSG00000038393	ENSMUST00000074519.12	5	chr3	96557956	96561883	3927	plus	96560093	96560208	115	47	79	37	14	0.373015873	0.725490196	0.959719096	126	51	11	0.189655172	0	0	
ENSMUST00000074519.12_intron_6_0_chr3_96560360_f	517	121	4272.727273	6190	1555	3980.707395	ENSMUSG00000038393	ENSMUST00000074519.12	6	chr3	96557956	96561883	3927	plus	96560358	96560479	121	43	108	22	19	0.284768212	0.536585366	0.914019598	151	41	3	0.065217391	0	0	
ENSMUST00000074575.10_intron_3_0_chr7_45383886_r	1940	3359	577.5528431	100	143	699.3006993	ENSMUSG00000063511	ENSMUST00000074575.10	4	chr7	45395742	45376452	19290	minus	45387243	45383884	3359	10	0	14	1	1	0.933333333	-0.099535674	10	15	1	0.090909091	0	0	
ENSMUST00000074575.10_intron_4_0_chr7_45387306_r	82	85	964.7058824	121	126	960.3174603	ENSMUSG00000063511	ENSMUST00000074575.10	3	chr7	45395742	45376452	19290	minus	45387389	45387304	85	12	0	15	0	1	1	0	12	15	2	0.142857143	0	0	
ENSMUST00000074575.10_intron_5_0_chr7_45387454_r	2319	4627	501.1886752	92	118	779.6610169	ENSMUSG00000063511	ENSMUST00000074575.10	2	chr7	45395742	45376452	19290	minus	45392079	45387452	4627	12	3	15	1	0.8	0.9375	0.22881869	15	16	1	0.076923077	0	0	
ENSMUST00000074575.10_intron_6_0_chr7_45392134_r	38	131	290.0763359	70	116	603.4482759	ENSMUSG00000063511	ENSMUST00000074575.10	1	chr7	45395742	45376452	19290	minus	45392263	45392132	131	11	2	18	0	0.846153846	1	0.2410081	13	18	0	0	1	0	
ENSMUST00000074619.5_intron_4_0_chrX_73091892_r	119	1380	86.23188406	31	151	205.2980132	ENSMUSG00000057836	ENSMUST00000074619.5	3	chrX	73097095	73086294	10801	minus	73093270	73091890	1380	10	4	0	0	0.714285714	NA	NA	14	0	0	0	1	0	
ENSMUST00000074619.5_intron_5_0_chrX_73093305_r	50	880	56.81818182	23	103	223.3009709	ENSMUSG00000057836	ENSMUST00000074619.5	2	chrX	73097095	73086294	10801	minus	73094183	73093303	880	15	0	1	0	1	NA	NA	15	1	0	0	1	0	
ENSMUST00000074619.5_intron_6_0_chrX_73094253_r	40	710	56.33802817	34	190	178.9473684	ENSMUSG00000057836	ENSMUST00000074619.5	1	chrX	73097095	73086294	10801	minus	73094961	73094251	710	14	0	1	0	1	NA	NA	14	1	0	0	1	0	
ENSMUST00000074669.9_intron_2_0_chr11_51604532_r	198	129	1534.883721	547	289	1892.733564	ENSMUSG00000020358	ENSMUST00000074669.9	1	chr11	51606847	51600099	6748	minus	51604659	51604530	129	2	8	0	2	0.2	NA	NA	10	2	0	0	1	0	
ENSMUST00000074849.12_intron_10_0_chr5_33668862_f	219	618	354.368932	96	212	452.8301887	ENSMUSG00000037313	ENSMUST00000074849.12	10	chr5	33658127	33672201	14074	plus	33668860	33669478	618	6	8	4	4	0.428571429	0.5	0.22239242	14	8	0	0	1	0	
ENSMUST00000074849.12_intron_9_0_chr5_33668739_f	40	81	493.8271605	66	119	554.6218487	ENSMUSG00000037313	ENSMUST00000074849.12	9	chr5	33658127	33672201	14074	plus	33668737	33668818	81	5	9	3	6	0.357142857	0.333333333	-0.099535673	14	9	0	0	1	0	
ENSMUST00000074950.10_intron_1_0_chrX_134602763_f	419	2094	200.095511	730	2269	321.7276333	ENSMUSG00000045427	ENSMUST00000074950.10	1	chrX	134601178	134607054	5876	plus	134602761	134604855	2094	8	3	7	2	0.727272727	0.777777778	0.09686154	11	9	1	0.111111111	0	0	
ENSMUST00000075092.6_intron_2_0_chr19_3911071_r	18	92	195.6521739	31	267	116.1048689	ENSMUSG00000059734	ENSMUST00000075092.6	3	chr19	3912717	3908869	3848	minus	3911161	3911069	92	12	0	0	0	1	NA	NA	12	0	0	0	1	0	
ENSMUST00000075092.6_intron_3_0_chr19_3911257_r	31	311	99.67845659	26	145	179.3103448	ENSMUSG00000059734	ENSMUST00000075092.6	2	chr19	3912717	3908869	3848	minus	3911566	3911255	311	12	0	0	0	1	NA	NA	12	0	0	0	1	0	
ENSMUST00000075092.6_intron_4_0_chr19_3911617_r	1	74	13.51351351	14	107	130.8411215	ENSMUSG00000059734	ENSMUST00000075092.6	1	chr19	3912717	3908869	3848	minus	3911689	3911615	74	13	0	0	0	1	NA	NA	13	0	0	0	1	0	
ENSMUST00000075242.6_intron_1_0_chr1_55089216_f	698	1499	465.6437625	118	253	466.4031621	ENSMUSG00000073676	ENSMUST00000075242.6	1	chr1	55088131	55091307	3176	plus	55089214	55090713	1499	18	2	1	5	0.9	0.166666667	-2.432959407	20	6	0	0	1	0	
ENSMUST00000075242.6_intron_2_0_chr1_55090803_f	79	269	293.6802974	56	326	171.7791411	ENSMUSG00000073676	ENSMUST00000075242.6	2	chr1	55088131	55091307	3176	plus	55090801	55091070	269	16	0	2	4	1	0.333333333	-1.584962501	16	6	0	0	1	0	
ENSMUST00000075280.10_intron_0_0_chr19_41924089_r	184	624	294.8717949	430	1192	360.738255	ENSMUSG00000034321	ENSMUST00000075280.10	6	chr19	41933314	41922979	10335	minus	41924711	41924087	624	10	0	3	0	1	NA	NA	10	3	0	0	1	0	
ENSMUST00000075280.10_intron_1_0_chr19_41924796_r	197	395	498.7341772	68	134	507.4626866	ENSMUSG00000034321	ENSMUST00000075280.10	5	chr19	41933314	41922979	10335	minus	41925189	41924794	395	11	0	3	0	1	NA	NA	11	3	1	0.083333333	0	0	
ENSMUST00000075280.10_intron_2_0_chr19_41925240_r	413	1294	319.1653787	56	83	674.6987952	ENSMUSG00000034321	ENSMUST00000075280.10	4	chr19	41933314	41922979	10335	minus	41926532	41925238	1294	12	0	4	0	1	NA	NA	12	4	1	0.076923077	0	0	
ENSMUST00000075280.10_intron_3_0_chr19_41926566_r	503	1461	344.2847365	50	121	413.2231405	ENSMUSG00000034321	ENSMUST00000075280.10	3	chr19	41933314	41922979	10335	minus	41928025	41926564	1461	12	2	3	1	0.857142857	NA	NA	14	4	1	0.076923077	0	0	
ENSMUST00000075280.10_intron_4_0_chr19_41928114_r	547	3244	168.6189889	87	162	537.037037	ENSMUSG00000034321	ENSMUST00000075280.10	2	chr19	41933314	41922979	10335	minus	41931356	41928112	3244	15	0	8	0	1	1	0	15	8	0	0	1	0	
ENSMUST00000075406.11_intron_61_0_chr4_118392686_r	12	130	92.30769231	39	363	107.4380165	ENSMUSG00000033253	ENSMUST00000075406.11	2	chr4	118409273	118362742	46531	minus	118392814	118392684	130	1	10	1	0	0.090909091	NA	NA	11	1	0	0	1	0	
ENSMUST00000075451.11_intron_2_0_chr1_195111156_r	250	1220	204.9180328	9	98	91.83673469	ENSMUSG00000016481	ENSMUST00000075451.11	5	chr1	195131561	195103789	27772	minus	195112374	195111154	1220	12	0	12	1	1	0.923076923	-0.115477217	12	13	0	0	1	0	
ENSMUST00000075451.11_intron_3_0_chr1_195112398_r	369	2260	163.2743363	23	208	110.5769231	ENSMUSG00000016481	ENSMUST00000075451.11	4	chr1	195131561	195103789	27772	minus	195114656	195112396	2260	12	5	14	2	0.705882353	0.875	0.309855262	17	16	1	0.076923077	0	0	
ENSMUST00000075451.11_intron_4_0_chr1_195114842_r	486	2639	184.1606669	77	586	131.3993174	ENSMUSG00000016481	ENSMUST00000075451.11	3	chr1	195131561	195103789	27772	minus	195117479	195114840	2639	13	0	15	0	1	1	0	13	15	0	0	1	0	
ENSMUST00000075451.11_intron_5_0_chr1_195117881_r	840	5811	144.5534331	70	486	144.0329218	ENSMUSG00000016481	ENSMUST00000075451.11	2	chr1	195131561	195103789	27772	minus	195123690	195117879	5811	12	0	17	0	1	1	0	12	17	0	0	1	0	
ENSMUST00000075451.11_intron_6_0_chr1_195123776_r	1551	5373	288.66555	43	184	233.6956522	ENSMUSG00000016481	ENSMUST00000075451.11	1	chr1	195131561	195103789	27772	minus	195129147	195123774	5373	12	0	20	0	1	1	0	12	20	1	0.076923077	0	0	
ENSMUST00000075453.8_intron_1_0_chr5_146834263_f	212	187	1133.68984	161	139	1158.273381	ENSMUSG00000041453	ENSMUST00000075453.8	1	chr5	146833194	146835985	2791	plus	146834261	146834448	187	3	11	2	6	0.214285714	0.25	0.222392423	14	8	0	0	1	0	
ENSMUST00000075453.8_intron_2_0_chr5_146834510_f	513	484	1059.917355	81	173	468.2080925	ENSMUSG00000041453	ENSMUST00000075453.8	2	chr5	146833194	146835985	2791	plus	146834508	146834992	484	2	20	0	10	0.090909091	0	#NUM!	22	10	0	0	1	0	
ENSMUST00000075453.8_intron_3_0_chr5_146835105_f	524	461	1136.659436	179	262	683.2061069	ENSMUSG00000041453	ENSMUST00000075453.8	3	chr5	146833194	146835985	2791	plus	146835103	146835564	461	1	25	1	7	0.038461538	0.125	1.700439735	26	8	0	0	1	0	
ENSMUST00000075453.8_intron_4_0_chr5_146835715_f	44	151	291.3907285	244	271	900.3690037	ENSMUSG00000041453	ENSMUST00000075453.8	4	chr5	146833194	146835985	2791	plus	146835713	146835864	151	1	15	0	4	0.0625	NA	NA	16	4	7	0.875	0	0	
ENSMUST00000075641.9_intron_0_0_chr11_33152853_r	1674	1135	1474.889868	882	639	1380.28169	ENSMUSG00000057113	ENSMUST00000075641.9	9	chr11	33163206	33152286	10920	minus	33153986	33152851	1135	125	5	17	1	0.961538462	0.944444444	-0.025878633	130	18	1	0.007936508	0	0	
