Gene.ID	Intron_Counts	Intron_Length	Intron_Counts_Norm	Exon_Only_Counts	Exon_Length	Exon_Only_Counts_Norm	Intron_Div_Flanking_Exons	ENSUMG	txid	intron_num	Chromosome	Gene.Start	Gene.End	Gene_Length	Strand	FiveSS	ThreeSS	Intron_Size	Uninduced_spliced	Uninduced_unspliced	Induced_spliced	Induced_unspliced	Unind_splice_eff	Induc_splice_eff	Log2_FC.DMSO.splice.eff..Untreated.splice.eff.	LRS_Counts_Unind	LRS_Counts_Induced	Untreated_Int_Count	Untreated_NIC	NIC.0_Yes.1	Intron_within_750nt_TSS_Yes.1
ENSMUST00000090839.11_intron_3_0_chr3_94937394_f	9317.6602	563	16550.01812	292918.4498	305	960388.36	0.017232631	ENSMUSG00000068874	ENSMUST00000090839.11	3	chr3	94933055	94944758	11703	plus	94937392	94937955	563	40	30	4	2	0.571428571	0.666666667	0.222392422	70	6	4	0.090909091	0	0
ENSMUST00000090839.11_intron_4_0_chr3_94938076_f	4386.66334	1572	2790.498308	369818.67	302	1224565.132	0.002278767	ENSMUSG00000068874	ENSMUST00000090839.11	4	chr3	94933055	94944758	11703	plus	94938074	94939646	1572	57	1	2	0	0.982758621	NA	NA	58	2	2	0.033898305	0	0
ENSMUST00000090839.11_intron_5_0_chr3_94939829_f	4715.4967	221	21337.08914	437183.7233	360	1214399.231	0.017570078	ENSMUSG00000068874	ENSMUST00000090839.11	5	chr3	94933055	94944758	11703	plus	94939827	94940048	221	53	1	3	0	0.981481481	NA	NA	54	3	1	0.018518519	0	0
ENSMUST00000090839.11_intron_6_0_chr3_94940227_f	3042.666333	2239	1358.939854	262090.587	256	1023791.355	0.00132736	ENSMUSG00000068874	ENSMUST00000090839.11	6	chr3	94933055	94944758	11703	plus	94940225	94942464	2239	46	1	1	0	0.978723404	NA	NA	47	1	1	0.021276596	0	0
ENSMUST00000090839.11_intron_7_0_chr3_94942543_f	2475.95027	84	29475.59845	154120.3324	199	774474.0322	0.03805886	ENSMUSG00000068874	ENSMUST00000090839.11	7	chr3	94933055	94944758	11703	plus	94942541	94942625	84	49	2	2	0	0.960784314	NA	NA	51	2	0	0	1	0
ENSMUST00000090839.11_intron_8_0_chr3_94942747_f	38801.5033	1094	35467.55329	177836.7217	213	834914.1864	0.042480477	ENSMUSG00000068874	ENSMUST00000090839.11	8	chr3	94933055	94944758	11703	plus	94942745	94943839	1094	42	0	0	0	1	NA	NA	42	0	2	0.045454545	0	0
ENSMUST00000090839.11_intron_9_0_chr3_94943932_f	2665.3324	145	18381.60276	197300.8807	210	939528.0033	0.01956472	ENSMUSG00000068874	ENSMUST00000090839.11	9	chr3	94933055	94944758	11703	plus	94943930	94944075	145	33	2	1	0	0.942857143	NA	NA	35	1	2	0.057142857	0	0
ENSMUST00000090852.10_intron_1_0_chr2_69863316_f	41737.367	2876	14512.29729	308507	194	1590242.268	0.00912584	ENSMUSG00000068882	ENSMUST00000090852.10	1	chr2	69861561	69871786	10225	plus	69863314	69866190	2876	8	4	6	1	0.666666667	0.857142857	0.362570079	12	7	11	0.578947368	0	0
ENSMUST00000090852.10_intron_10_0_chr2_69870834_f	9917.833	290	34199.42414	870634.657	819	1063045.979	0.032171162	ENSMUSG00000068882	ENSMUST00000090852.10	10	chr2	69861561	69871786	10225	plus	69870832	69871122	290	9	4	10	0	0.692307692	1	0.530514717	13	10	2	0.181818182	0	0
ENSMUST00000090852.10_intron_2_0_chr2_69866294_f	6330	196	32295.91837	499490.5	277	1803214.801	0.017910189	ENSMUSG00000068882	ENSMUST00000090852.10	2	chr2	69861561	69871786	10225	plus	69866292	69866488	196	12	5	20	2	0.705882353	0.909090909	0.364996817	17	22	1	0.076923077	0	0
ENSMUST00000090852.10_intron_3_0_chr2_69866663_f	4994	611	8173.486088	501630	281	1785160.142	0.004578573	ENSMUSG00000068882	ENSMUST00000090852.10	3	chr2	69861561	69871786	10225	plus	69866661	69867272	611	16	0	18	2	1	0.9	-0.152003093	16	20	0	0	1	0
ENSMUST00000090852.10_intron_4_0_chr2_69867380_f	4256	74	57513.51351	280217	207	1353705.314	0.042485992	ENSMUSG00000068882	ENSMUST00000090852.10	4	chr2	69861561	69871786	10225	plus	69867378	69867452	74	14	2	14	2	0.875	0.875	0	16	16	1	0.066666667	0	0
ENSMUST00000090852.10_intron_5_0_chr2_69867553_f	6121.5	1228	4984.934853	225626.9	171	1319455.556	0.003778024	ENSMUSG00000068882	ENSMUST00000090852.10	5	chr2	69861561	69871786	10225	plus	69867551	69868779	1228	12	0	14	0	1	1	0	12	14	1	0.076923077	0	0
ENSMUST00000090852.10_intron_6_0_chr2_69868851_f	6074.99	293	20733.75427	160283.44	110	1457122.182	0.014229249	ENSMUSG00000068882	ENSMUST00000090852.10	6	chr2	69861561	69871786	10225	plus	69868849	69869142	293	12	1	13	0	0.923076923	1	0.115477218	13	13	0	0	1	0
ENSMUST00000090852.10_intron_7_0_chr2_69869182_f	11969.5	700	17099.28571	316742.7	179	1769512.291	0.009663276	ENSMUSG00000068882	ENSMUST00000090852.10	7	chr2	69861561	69871786	10225	plus	69869180	69869880	700	12	3	13	0	0.8	1	0.321928095	15	13	0	0	1	0
ENSMUST00000090852.10_intron_8_0_chr2_69870021_f	5719.16	366	15626.12022	594371.8	335	1774244.179	0.008807198	ENSMUSG00000068882	ENSMUST00000090852.10	8	chr2	69861561	69871786	10225	plus	69870019	69870385	366	12	3	13	0	0.8	1	0.321928095	15	13	0	0	1	0
ENSMUST00000090852.10_intron_9_0_chr2_69870581_f	5929.837	99	59897.34343	816635.103	350	2333243.151	0.025671282	ENSMUSG00000068882	ENSMUST00000090852.10	9	chr2	69861561	69871786	10225	plus	69870579	69870678	99	12	3	9	0	0.8	1	0.321928095	15	9	0	0	1	0
ENSMUST00000091186.6_intron_3_0_chr3_40672775_f	767.9287	2453	313.0569507	33364.4999	321	103939.252	0.003011922	ENSMUSG00000060798	ENSMUST00000091186.6	3	chr3	40540766	40704774	164008	plus	40672773	40675226	2453	9	1	0	0	0.9	NA	NA	10	0	0	0	1	0
ENSMUST00000091190.11_intron_0_0_chrY_1263368_r	2163	204	10602.94118	539884.7	2726	198050.1467	0.053536649	ENSMUSG00000069045	ENSMUST00000091190.11	15	chrY	1286629	1260770	25859	minus	1263570	1263366	204	6	6	0	2	0.5	NA	NA	12	2	0	0	1	0
ENSMUST00000091190.11_intron_1_0_chrY_1263701_r	1365.5	97	14077.31959	155311	283	548802.1201	0.025650993	ENSMUSG00000069045	ENSMUST00000091190.11	14	chrY	1286629	1260770	25859	minus	1263796	1263699	97	8	4	2	0	0.666666667	NA	NA	12	2	1	0.111111111	0	0
ENSMUST00000091190.11_intron_10_0_chrY_1269841_r	17635.385	9058	1946.940274	104779.0001	234	447773.5047	0.004348047	ENSMUSG00000069045	ENSMUST00000091190.11	5	chrY	1286629	1260770	25859	minus	1278897	1269839	9058	43	1	34	0	0.977272727	1	0.033166864	44	34	3	0.065217391	0	0
ENSMUST00000091190.11_intron_11_0_chrY_1278997_r	2064	428	4822.429907	169885	254	668838.5827	0.007210155	ENSMUSG00000069045	ENSMUST00000091190.11	4	chrY	1286629	1260770	25859	minus	1279423	1278995	428	53	3	44	4	0.946428571	0.916666667	-0.046096414	56	48	4	0.070175439	0	0
ENSMUST00000091190.11_intron_12_0_chrY_1279579_r	5227	733	7130.968622	204705	284	720792.2535	0.009893237	ENSMUSG00000069045	ENSMUST00000091190.11	3	chrY	1286629	1260770	25859	minus	1280310	1279577	733	54	1	43	7	0.981818182	0.86	-0.191119224	55	50	1	0.018181818	0	0
ENSMUST00000091190.11_intron_13_0_chrY_1280440_r	9112.9649	2463	3699.945148	115398.9991	176	655676.1313	0.005642946	ENSMUSG00000069045	ENSMUST00000091190.11	2	chrY	1286629	1260770	25859	minus	1282901	1280438	2463	36	4	34	4	0.9	0.894736842	-0.008461579	40	38	1	0.027027027	0	0
ENSMUST00000091190.11_intron_14_0_chrY_1282949_r	3959	1375	2879.272727	73454	107	686485.9813	0.004194219	ENSMUSG00000069045	ENSMUST00000091190.11	1	chrY	1286629	1260770	25859	minus	1284322	1282947	1375	34	5	37	4	0.871794872	0.902439024	0.049840738	39	41	3	0.081081081	0	0
ENSMUST00000091190.11_intron_2_0_chrY_1263950_r	2088	893	2338.18589	127063.5	270	470605.5556	0.004968462	ENSMUSG00000069045	ENSMUST00000091190.11	13	chrY	1286629	1260770	25859	minus	1264841	1263948	893	11	6	4	1	0.647058824	0.8	0.306103127	17	5	0	0	1	0
ENSMUST00000091190.11_intron_3_0_chrY_1264959_r	2161	71	30436.61972	134714.5	298	452062.0805	0.067328407	ENSMUSG00000069045	ENSMUST00000091190.11	12	chrY	1286629	1260770	25859	minus	1265028	1264957	71	8	12	2	4	0.4	0.333333333	-0.263034406	20	6	6	0.428571429	0	0
ENSMUST00000091190.11_intron_4_0_chrY_1265210_r	2250.3332	367	6131.698093	134717.5	325	414515.3846	0.01479245	ENSMUSG00000069045	ENSMUST00000091190.11	11	chrY	1286629	1260770	25859	minus	1265575	1265208	367	21	5	6	4	0.807692308	0.6	-0.428843299	26	10	1	0.045454545	0	0
ENSMUST00000091190.11_intron_5_0_chrY_1265720_r	1422.5	111	12815.31532	127933.7	288	444214.2361	0.028849403	ENSMUSG00000069045	ENSMUST00000091190.11	10	chrY	1286629	1260770	25859	minus	1265829	1265718	111	43	13	19	2	0.767857143	0.904761905	0.236700258	56	21	0	0	1	0
ENSMUST00000091190.11_intron_6_0_chrY_1265974_r	1833.003	387	4736.44186	178293.2	304	586490.7895	0.008075902	ENSMUSG00000069045	ENSMUST00000091190.11	9	chrY	1286629	1260770	25859	minus	1266359	1265972	387	44	16	24	1	0.733333333	0.96	0.388565289	60	25	1	0.022222222	0	0
ENSMUST00000091190.11_intron_7_0_chrY_1266520_r	2195.00067	77	28506.50221	166640.266	258	645892.5039	0.044135057	ENSMUSG00000069045	ENSMUST00000091190.11	8	chrY	1286629	1260770	25859	minus	1266595	1266518	77	45	8	26	4	0.849056604	0.866666667	0.02961648	53	30	2	0.042553191	0	0
ENSMUST00000091190.11_intron_8_0_chrY_1266694_r	2006	411	4880.778589	95771.08	183	523339.235	0.009326223	ENSMUSG00000069045	ENSMUST00000091190.11	7	chrY	1286629	1260770	25859	minus	1267103	1266692	411	45	4	28	2	0.918367347	0.933333333	0.023321074	49	30	1	0.02173913	0	0
ENSMUST00000091190.11_intron_9_0_chrY_1267189_r	5883.476	2518	2336.567117	91338.5	220	415175	0.005627909	ENSMUSG00000069045	ENSMUST00000091190.11	6	chrY	1286629	1260770	25859	minus	1269705	1267187	2518	43	2	30	0	0.955555556	1	0.065588341	45	30	2	0.044444444	0	0
ENSMUST00000091197.3_intron_1_0_chrY_1011324_f	3610.09	518	6969.285714	158278.8	190	833046.3158	0.008366024	ENSMUSG00000069049	ENSMUST00000091197.3	1	chrY	1010542	1028594	18052	plus	1011322	1011840	518	68	4	27	0	0.944444444	1	0.082462161	72	27	0	0	1	0
ENSMUST00000091197.3_intron_2_0_chrY_1011968_f	2041.5	82	24896.34146	206754.2	248	833686.2903	0.029862961	ENSMUSG00000069049	ENSMUST00000091197.3	2	chrY	1010542	1028594	18052	plus	1011966	1012048	82	63	2	17	1	0.969230769	0.944444444	-0.03737427	65	18	0	0	1	0
ENSMUST00000091197.3_intron_3_0_chrY_1012170_f	9051.75	1211	7474.607762	201809.7	215	938649.7674	0.007963149	ENSMUSG00000069049	ENSMUST00000091197.3	3	chrY	1010542	1028594	18052	plus	1012168	1013379	1211	47	4	10	2	0.921568627	0.833333333	-0.145197915	51	12	2	0.040816327	0	0
ENSMUST00000091197.3_intron_4_0_chrY_1013474_f	8574.83	1162	7379.371773	220505.83	252	875023.1349	0.008433345	ENSMUSG00000069049	ENSMUST00000091197.3	4	chrY	1010542	1028594	18052	plus	1013472	1014634	1162	38	1	6	2	0.974358974	0.75	-0.377562793	39	8	0	0	1	0
ENSMUST00000091197.3_intron_5_0_chrY_1014793_f	3758.5	1266	2968.799368	192718.96	292	659996.4384	0.004498205	ENSMUSG00000069049	ENSMUST00000091197.3	5	chrY	1010542	1028594	18052	plus	1014791	1016057	1266	24	0	7	2	1	0.777777778	-0.362570079	24	9	2	0.076923077	0	0
ENSMUST00000091197.3_intron_6_0_chrY_1016192_f	7596	400	18990	142448.37	228	624773.5526	0.030395013	ENSMUSG00000069049	ENSMUST00000091197.3	6	chrY	1010542	1028594	18052	plus	1016190	1016590	400	6	17	3	0	0.260869565	NA	NA	23	3	1	0.142857143	0	0
ENSMUST00000091374.8_intron_0_0_chr1_59640269_r	3085.437673	2151	1434.420118	648123.627	905	716158.7039	0.002002936	ENSMUSG00000026021	ENSMUST00000091374.8	3	chr1	59670834	59639433	31401	minus	59642418	59640267	2151	35	0	16	0	1	1	0	35	16	1	0.027777778	0	0
ENSMUST00000091374.8_intron_1_0_chr1_59642490_r	3081.59633	2029	1518.775914	137009.107	148	925737.2095	0.001640612	ENSMUSG00000026021	ENSMUST00000091374.8	2	chr1	59670834	59639433	31401	minus	59644517	59642488	2029	40	1	17	0	0.975609756	1	0.03562391	41	17	2	0.047619048	0	0
ENSMUST00000091459.11_intron_1_0_chr13_77759530_f	522	2310	225.974026	22441	201	111646.7662	0.002024009	ENSMUSG00000064138	ENSMUST00000091459.11	1	chr13	77708689	78166235	457546	plus	77759528	77761838	2310	20	0	8	0	1	1	0	20	8	1	0.047619048	0	0
ENSMUST00000091459.11_intron_3_0_chr13_77825389_f	146.1	9123	16.01446892	17580	256	68671.875	0.000233203	ENSMUSG00000064138	ENSMUST00000091459.11	3	chr13	77708689	78166235	457546	plus	77825387	77834510	9123	15	0	5	0	1	1	0	15	5	0	0	1	0
ENSMUST00000091853.11_intron_5_0_chr13_3887668_r	1702	312	5455.128205	38870	158	246012.6582	0.022174177	ENSMUSG00000021215	ENSMUST00000091853.11	1	chr13	3918220	3883332	34888	minus	3887978	3887666	312	4	8	0	6	0.333333333	0	#NUM!	12	6	0	0	1	0
ENSMUST00000091853.11_intron_7_0_chr13_3888523_r	1076	350	3074.285714	81249.5	274	296531.0219	0.010367501	ENSMUSG00000021215	ENSMUST00000091853.11	1	chr13	3918220	3883332	34888	minus	3888871	3888521	350	9	2	3	0	0.818181818	NA	NA	11	3	0	0	1	0
ENSMUST00000092074.11_intron_1_0_chr10_127647028_f	492.999993	659	748.103176	50048.49967	274	182658.7579	0.004095633	ENSMUSG00000002147	ENSMUST00000092074.11	1	chr10	127642985	127660957	17972	plus	127647026	127647685	659	10	0	9	0	1	1	0	10	9	0	0	1	0
ENSMUST00000092096.13_intron_10_0_chr18_10012272_r	6737.4986	4271	1577.499087	107658.001	161	668683.236	0.002359113	ENSMUSG00000047879	ENSMUST00000092096.13	4	chr18	10030141	9993065	37076	minus	10016541	10012270	4271	24	1	13	1	0.96	0.928571429	-0.048021515	25	14	1	0.04	0	0
ENSMUST00000092096.13_intron_11_0_chr18_10016645_r	3033.75	1348	2250.55638	138232.5	207	667789.8551	0.003370157	ENSMUSG00000047879	ENSMUST00000092096.13	3	chr18	10030141	9993065	37076	minus	10017991	10016643	1348	30	0	13	0	1	1	0	30	13	0	0	1	0
ENSMUST00000092096.13_intron_12_0_chr18_10018096_r	4245.67382	4724	898.7455165	92546.03416	136	680485.5453	0.001320742	ENSMUSG00000047879	ENSMUST00000092096.13	2	chr18	10030141	9993065	37076	minus	10022818	10018094	4724	30	0	13	2	1	0.866666667	-0.206450877	30	15	0	0	1	0
ENSMUST00000092096.13_intron_13_0_chr18_10022851_r	6052.5001	1685	3591.98819	121928.8	177	688863.2768	0.00521437	ENSMUSG00000047879	ENSMUST00000092096.13	1	chr18	10030141	9993065	37076	minus	10024534	10022849	1685	31	3	14	0	0.911764706	1	0.133266531	34	14	2	0.060606061	0	0
ENSMUST00000092096.13_intron_6_0_chr18_10005011_r	1617.5	621	2604.669887	99421.5	199	499605.5276	0.005213453	ENSMUSG00000047879	ENSMUST00000092096.13	8	chr18	10030141	9993065	37076	minus	10005630	10005009	621	11	0	3	4	1	0.428571429	-1.222392421	11	7	4	0.266666667	0	0
ENSMUST00000092096.13_intron_7_0_chr18_10005716_r	2230.30952	2053	1086.366059	82323.5	165	498930.303	0.00217739	ENSMUSG00000047879	ENSMUST00000092096.13	7	chr18	10030141	9993065	37076	minus	10007767	10005714	2053	16	3	8	0	0.842105263	1	0.247927514	19	8	0	0	1	0
ENSMUST00000092096.13_intron_8_0_chr18_10007848_r	6281.5	2106	2982.668566	109060.5	210	519335.7143	0.005743238	ENSMUSG00000047879	ENSMUST00000092096.13	6	chr18	10030141	9993065	37076	minus	10009952	10007846	2106	16	1	7	0	0.941176471	1	0.087462841	17	7	1	0.058823529	0	0
ENSMUST00000092096.13_intron_9_0_chr18_10010083_r	3990.8833	2132	1871.896482	101191	188	538250	0.003477745	ENSMUSG00000047879	ENSMUST00000092096.13	5	chr18	10030141	9993065	37076	minus	10012213	10010081	2132	19	0	11	0	1	1	0	19	11	5	0.208333333	0	0
ENSMUST00000092646.12_intron_25_0_chr10_24908008_f	917.5	627	1463.317384	49254.5	286	172218.5315	0.008496864	ENSMUSG00000019984	ENSMUST00000092646.12	25	chr10	24869985	24913681	43696	plus	24908006	24908633	627	3	8	1	2	0.272727273	NA	NA	11	3	0	0	1	0
ENSMUST00000092678.9_intron_1_0_chr10_20318112_f	15997.336	3893	4109.256614	169916.197	216	786649.0602	0.005223748	ENSMUSG00000037608	ENSMUST00000092678.9	1	chr10	20312468	20342501	30033	plus	20318110	20322003	3893	49	1	26	3	0.98	0.896551724	-0.128394931	50	29	2	0.039215686	0	0
ENSMUST00000092678.9_intron_2_0_chr10_20322117_f	2666	848	3143.867925	787982.12	1018	774049.2338	0.004061587	ENSMUSG00000037608	ENSMUST00000092678.9	2	chr10	20312468	20342501	30033	plus	20322115	20322963	848	27	9	15	6	0.75	0.714285714	-0.070389328	36	21	5	0.15625	0	0
ENSMUST00000092678.9_intron_3_0_chr10_20323869_f	4938.5	1273	3879.418696	1207733.6	1570	769257.0701	0.005043072	ENSMUSG00000037608	ENSMUST00000092678.9	3	chr10	20312468	20342501	30033	plus	20323867	20325140	1273	21	1	14	0	0.954545455	1	0.067114195	22	14	4	0.16	0	0
ENSMUST00000092678.9_intron_4_0_chr10_20325806_f	4300.75	126	34132.93651	587792.475	834	704787.1403	0.048430135	ENSMUSG00000037608	ENSMUST00000092678.9	4	chr10	20312468	20342501	30033	plus	20325804	20325930	126	21	4	5	0	0.84	1	0.251538767	25	5	6	0.222222222	0	0
ENSMUST00000092678.9_intron_5_0_chr10_20326100_f	37392.17	2004	18658.76747	186208.9	274	679594.5255	0.027455735	ENSMUSG00000037608	ENSMUST00000092678.9	5	chr10	20312468	20342501	30033	plus	20326098	20328102	2004	10	3	1	0	0.769230769	NA	NA	13	1	4	0.285714286	0	0
ENSMUST00000092678.9_intron_6_0_chr10_20328208_f	6114.5001	1104	5538.496467	128081.9999	189	677682.5392	0.008172701	ENSMUSG00000037608	ENSMUST00000092678.9	6	chr10	20312468	20342501	30033	plus	20328206	20329310	1104	12	9	3	0	0.571428571	NA	NA	21	3	3	0.2	0	0
ENSMUST00000092678.9_intron_7_0_chr10_20329395_f	7724.5001	2693	2868.362458	208870.5	259	806449.8069	0.003556777	ENSMUSG00000037608	ENSMUST00000092678.9	7	chr10	20312468	20342501	30033	plus	20329393	20332086	2693	14	3	3	0	0.823529412	NA	NA	17	3	3	0.176470588	0	0
ENSMUST00000092706.12_intron_1_0_chr11_98908831_f	10499.4605	1358	7731.561487	570800.5006	477	1196646.752	0.006461022	ENSMUSG00000017499	ENSMUST00000092706.12	1	chr11	98907800	98923936	16136	plus	98908829	98910187	1358	27	6	19	0	0.818181818	1	0.289506618	33	19	2	0.068965517	0	0
ENSMUST00000092706.12_intron_2_0_chr11_98910472_f	3488	108	32296.2963	505375.11	483	1046325.28	0.030866402	ENSMUSG00000017499	ENSMUST00000092706.12	2	chr11	98907800	98923936	16136	plus	98910470	98910578	108	26	7	18	0	0.787878788	1	0.343954401	33	18	1	0.037037037	0	0
ENSMUST00000092706.12_intron_3_0_chr11_98910778_f	7694.9999	612	12573.52925	408339.7999	374	1091817.647	0.011516144	ENSMUSG00000017499	ENSMUST00000092706.12	3	chr11	98907800	98923936	16136	plus	98910776	98911388	612	14	6	9	2	0.7	0.818181818	0.225066556	20	11	6	0.3	0	0
ENSMUST00000092706.12_intron_4_0_chr11_98911564_f	6011.0715	597	10068.79648	395974.94	281	1409163.488	0.007145229	ENSMUSG00000017499	ENSMUST00000092706.12	4	chr11	98907800	98923936	16136	plus	98911562	98912159	597	19	1	11	0	0.95	1	0.074000581	20	11	0	0	1	0
ENSMUST00000092706.12_intron_5_0_chr11_98912266_f	11133.403	1611	6910.86468	260882.527	245	1064826.641	0.006490131	ENSMUSG00000017499	ENSMUST00000092706.12	5	chr11	98907800	98923936	16136	plus	98912264	98913875	1611	14	1	9	0	0.933333333	1	0.099535674	15	9	3	0.176470588	0	0
ENSMUST00000092706.12_intron_6_0_chr11_98914015_f	5607.8335	1075	5216.589302	184778.79	239	773133.0126	0.006747337	ENSMUSG00000017499	ENSMUST00000092706.12	6	chr11	98907800	98923936	16136	plus	98914013	98915088	1075	14	1	7	0	0.933333333	1	0.099535674	15	7	1	0.066666667	0	0
ENSMUST00000092907.11_intron_13_0_chr11_75340399_r	8276.8335	631	13117.0103	466880	186	2510107.527	0.005225677	ENSMUSG00000000751	ENSMUST00000092907.11	2	chr11	75348324	75298165	50159	minus	75341028	75340397	631	10	0	9	0	1	1	0	10	9	0	0	1	0
ENSMUST00000092966.4_intron_1_0_chr17_6603529_f	15417.18183	3085	4997.465747	127200.0886	164	775610.2963	0.006443269	ENSMUSG00000000579	ENSMUST00000092966.4	1	chr17	6601670	6609679	8009	plus	6603527	6606612	3085	11	3	10	1	0.78571429	0.909090909	0.210419772	14	11	0	0	1	0
ENSMUST00000092966.4_intron_2_0_chr17_6606736_f	3396.42815	340	9989.494559	164024.5037	200	820122.5186	0.012180491	ENSMUSG00000000579	ENSMUST00000092966.4	2	chr17	6601670	6609679	8009	plus	6606734	6607074	340	9	6	10	3	0.6	0.769230769	0.358453971	15	13	1	0.1	0	0
ENSMUST00000092966.4_intron_3_0_chr17_6607152_f	5821.37293	351	16585.10806	278501.5641	2255	123504.0196	0.134288002	ENSMUSG00000000579	ENSMUST00000092966.4	3	chr17	6601670	6609679	8009	plus	6607150	6607501	351	8	6	6	6	0.57142857	0.5	-0.192645074	14	12	0	0	1	0
ENSMUST00000093078.12_intron_1_0_chr8_121974566_f	514.18929	1336	384.8722231	25039.50004	229	109342.7949	0.003519868	ENSMUSG00000025316	ENSMUST00000093078.12	1	chr8	121950491	122026177	75686	plus	121974564	121975900	1336	11	0	7	0	1	1	0	11	7	0	0	1	0
ENSMUST00000093107.11_intron_10_0_chr11_54125046_f	487.666667	719	678.2568387	29212	152	192184.2105	0.003529202	ENSMUSG00000018906	ENSMUST00000093107.11	10	chr11	54100923	54131652	30729	plus	54125044	54125763	719	10	0	0	0	1	NA	NA	10	0	0	0	1	0
ENSMUST00000093107.11_intron_2_0_chr11_54110315_f	225	673	334.3239227	26557.515	201	132126.9403	0.002530324	ENSMUSG00000018906	ENSMUST00000093107.11	2	chr11	54100923	54131652	30729	plus	54110313	54110986	673	34	2	6	0	0.944444444	1	0.082462161	36	6	0	0	1	0
ENSMUST00000093107.11_intron_3_0_chr11_54111083_f	652.25	342	1907.163743	34047.173	247	137842.8057	0.013835787	ENSMUSG00000018906	ENSMUST00000093107.11	3	chr11	54100923	54131652	30729	plus	54111081	54111423	342	33	0	6	0	1	1	0	33	6	1	0.029411765	0	0
ENSMUST00000093107.11_intron_4_0_chr11_54111575_f	1080.64993	2564	421.4703315	40137.17011	288	139365.174	0.003024216	ENSMUSG00000018906	ENSMUST00000093107.11	4	chr11	54100923	54131652	30729	plus	54111573	54114137	2564	31	0	5	0	1	1	0	31	5	2	0.060606061	0	0
ENSMUST00000093107.11_intron_5_0_chr11_54114275_f	656.06909	3171	206.896591	72474.14	376	192750.3723	0.001073391	ENSMUSG00000018906	ENSMUST00000093107.11	5	chr11	54100923	54131652	30729	plus	54114273	54117444	3171	31	1	6	0	0.96875	1	0.04580369	32	6	0	0	1	0
ENSMUST00000093107.11_intron_6_0_chr11_54117684_f	602.833333	1452	415.1744718	87025.64	432	201448.2407	0.002060949	ENSMUSG00000018906	ENSMUST00000093107.11	6	chr11	54100923	54131652	30729	plus	54117682	54119134	1452	31	0	4	0	1	NA	NA	31	4	1	0.03125	0	0
ENSMUST00000093107.11_intron_7_0_chr11_54119328_f	701.25	744	942.5403226	66440.5	369	180055.5556	0.005234719	ENSMUSG00000018906	ENSMUST00000093107.11	7	chr11	54100923	54131652	30729	plus	54119326	54120070	744	24	2	3	0	0.923076923	NA	NA	26	3	3	0.111111111	0	0
ENSMUST00000093107.11_intron_8_0_chr11_54120247_f	1053.82857	4412	238.8550703	42475.99	246	172666.626	0.001383331	ENSMUSG00000018906	ENSMUST00000093107.11	8	chr11	54100923	54131652	30729	plus	54120245	54124657	4412	10	0	0	0	1	NA	NA	10	0	0	0	1	0
ENSMUST00000093107.11_intron_9_0_chr11_54124728_f	575	220	2613.636364	27333	169	161733.7278	0.016160119	ENSMUSG00000018906	ENSMUST00000093107.11	9	chr11	54100923	54131652	30729	plus	54124726	54124946	220	11	0	0	0	1	NA	NA	11	0	0	0	1	0
ENSMUST00000093132.12_intron_1_0_chr11_51267332_f	52136.3257	4470	11663.60754	136939.7003	382	358480.8908	0.032536204	ENSMUSG00000020385	ENSMUST00000093132.12	1	chr11	51263113	51281764	18651	plus	51267330	51271800	4470	14	3	10	3	0.823529412	0.769230769	-0.098403704	17	13	8	0.363636364	0	0
ENSMUST00000093132.12_intron_3_0_chr11_51273169_f	5880	393	14961.83206	30238	156	193833.3333	0.077189159	ENSMUSG00000020385	ENSMUST00000093132.12	3	chr11	51263113	51281764	18651	plus	51273167	51273560	393	7	3	4	6	0.7	0.4	-0.807354922	10	10	0	0	1	0
